Trajectories
100
;;LFHD;;;RFHD;;;LBHD;;;RBHD;;;C7;;;T10;;;CLAV;;;STRN;;;RBAK;;;LSHO;;;LUPA;;;LELB;;;LFRM;;;LWRA;;;LWRB;;;LFIN;;;RSHO;;;RUPA;;;RELB;;;RFRM;;;RWRA;;;RWRB;;;RFIN;;;LASI;;;RASI;;;LPSI;;;RPSI;;;LTHI;;;LKNE;;;LTIB;;;LANK;;;LHEE;;;LTOE;;;RTHI;;;RKNE;;;RTIB;;;RANK;;;RHEE;;;RTOE;;
Frame;Sub Frame;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
;;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm
3473;0;-1024.710000;770.111000;1426.250000;-1157.730000;714.883000;1436.440000;-1041.610000;849.135000;1405.630000;-1214.020000;788.272000;1428.230000;-1141.800000;911.195000;1238.320000;-1181.470000;943.845000;1010.520000;-1128.440000;734.714000;1194.900000;-1139.250000;615.458000;983.544000;-1263.630000;926.846000;1150.760000;-977.781000;835.518000;1193.650000;-849.224000;762.582000;1083.350000;-783.695000;722.047000;1015.820000;-759.668000;606.093000;997.275000;-827.262000;491.640000;993.898000;-762.155000;493.437000;921.769000;-781.204000;402.859000;952.472000;-1310.520000;833.328000;1225.190000;-1394.270000;808.928000;1168.320000;-1527.370000;782.052000;1053.600000;-1636.630000;672.360000;989.154000;-1610.260000;591.309000;943.357000;-1666.760000;663.755000;916.207000;-1710.410000;573.251000;931.980000;-1036.930000;725.928000;786.564000;-1360.360000;741.852000;821.087000;-1127.600000;927.401000;842.766000;-1234.710000;926.954000;851.326000;-985.397000;709.490000;638.607000;-1000.540000;496.411000;485.840000;-1005.190000;522.058000;284.484000;-1043.670000;561.370000;111.812000;-1103.860000;615.783000;74.075300;-1067.460000;406.000000;67.298100;-1385.280000;717.114000;557.235000;-1340.310000;644.985000;381.474000;-1316.460000;701.376000;276.258000;-1208.680000;849.330000;65.244900;-1135.840000;885.506000;53.070300;-1204.060000;690.442000;34.812200
3474;0;-1025.510000;760.724000;1425.380000;-1158.950000;705.793000;1435.510000;-1042.410000;839.858000;1405.050000;-1214.860000;779.055000;1427.470000;-1142.840000;902.687000;1237.880000;-1182.190000;935.939000;1010.120000;-1129.290000;726.423000;1194.050000;-1140.120000;607.510000;982.488000;-1264.530000;918.519000;1150.190000;-978.578000;827.335000;1193.010000;-849.944000;755.450000;1082.010000;-784.335000;715.631000;1014.140000;-759.633000;599.960000;994.877000;-826.419000;485.161000;990.845000;-761.361000;487.854000;918.743000;-779.820000;396.944000;948.809000;-1311.510000;824.810000;1224.280000;-1395.110000;800.189000;1167.220000;-1528.020000;772.495000;1052.400000;-1636.600000;662.254000;987.739000;-1610.020000;581.633000;941.772000;-1666.600000;653.539000;914.791000;-1709.860000;562.794000;930.278000;-1037.670000;718.012000;785.759000;-1361.110000;734.382000;820.472000;-1128.130000;919.555000;842.178000;-1235.180000;919.285000;850.857000;-985.745000;702.425000;638.697000;-1001.080000;488.014000;488.139000;-1006.780000;501.874000;285.116000;-1046.560000;528.719000;110.034000;-1107.730000;580.103000;72.231600;-1070.150000;370.366000;68.239100;-1385.680000;711.177000;556.039000;-1340.460000;640.900000;379.552000;-1316.390000;698.526000;275.017000;-1208.650000;849.007000;65.862600;-1135.810000;885.329000;53.939700;-1203.980000;690.426000;34.751200
3475;0;-1026.320000;751.421000;1424.680000;-1160.130000;696.763000;1434.730000;-1043.220000;830.657000;1404.610000;-1215.710000;769.914000;1426.840000;-1143.840000;894.186000;1237.560000;-1182.790000;928.020000;1009.810000;-1130.160000;718.133000;1193.360000;-1141.000000;599.517000;981.605000;-1265.350000;910.235000;1149.700000;-979.346000;819.113000;1192.530000;-850.606000;748.281000;1080.890000;-784.902000;709.171000;1012.700000;-759.555000;593.794000;992.705000;-825.552000;478.667000;987.961000;-760.517000;482.254000;915.910000;-778.423000;391.020000;945.307000;-1312.480000;816.373000;1223.480000;-1395.920000;791.542000;1166.210000;-1528.630000;763.020000;1051.300000;-1636.550000;652.260000;986.415000;-1609.810000;572.086000;940.279000;-1666.440000;643.471000;913.461000;-1709.330000;552.479000;928.667000;-1038.340000;709.995000;785.032000;-1361.790000;726.909000;819.994000;-1128.520000;911.630000;841.694000;-1235.520000;911.579000;850.502000;-986.086000;695.474000;638.501000;-1001.640000;480.280000;489.536000;-1008.350000;482.585000;285.621000;-1049.360000;496.957000;109.051000;-1111.590000;545.325000;71.859300;-1072.740000;335.871000;68.994700;-1386.060000;705.354000;554.967000;-1340.650000;636.994000;377.746000;-1316.360000;695.779000;273.874000;-1208.640000;848.667000;66.531300;-1135.820000;885.144000;54.888100;-1203.870000;690.397000;34.660900
3476;0;-1027.140000;742.194000;1424.150000;-1161.290000;687.784000;1434.100000;-1044.020000;821.520000;1404.310000;-1216.550000;760.845000;1426.350000;-1144.810000;885.683000;1237.360000;-1183.260000;920.080000;1009.610000;-1131.040000;709.834000;1192.820000;-1141.900000;591.477000;980.889000;-1266.090000;901.981000;1149.300000;-980.081000;810.846000;1192.220000;-851.209000;741.065000;1079.980000;-785.398000;702.659000;1011.500000;-759.429000;587.585000;990.755000;-824.658000;472.144000;985.250000;-759.623000;476.622000;913.273000;-777.007000;385.075000;941.977000;-1313.430000;808.003000;1222.770000;-1396.700000;782.974000;1165.310000;-1529.200000;753.620000;1050.290000;-1636.490000;642.368000;985.190000;-1609.610000;562.649000;938.891000;-1666.280000;633.536000;912.224000;-1708.800000;542.291000;927.157000;-1038.950000;701.874000;784.385000;-1362.390000;719.425000;819.649000;-1128.780000;903.624000;841.311000;-1235.720000;903.830000;850.258000;-986.438000;688.594000;638.034000;-1002.250000;473.125000;490.062000;-1009.900000;464.218000;285.988000;-1052.040000;466.238000;108.823000;-1115.390000;511.631000;72.839000;-1075.140000;302.631000;69.755600;-1386.440000;699.622000;554.022000;-1340.870000;633.247000;376.058000;-1316.370000;693.123000;272.827000;-1208.660000;848.307000;67.254400;-1135.850000;884.947000;55.922100;-1203.740000;690.363000;34.554100
3477;0;-1027.950000;733.033000;1423.780000;-1162.420000;678.850000;1433.640000;-1044.830000;812.437000;1404.140000;-1217.400000;751.841000;1425.980000;-1145.740000;877.170000;1237.280000;-1183.620000;912.109000;1009.510000;-1131.910000;701.514000;1192.430000;-1142.790000;583.387000;980.334000;-1266.750000;893.744000;1148.990000;-980.783000;802.526000;1192.060000;-851.754000;733.794000;1079.270000;-785.823000;696.086000;1010.520000;-759.255000;581.324000;989.023000;-823.730000;465.580000;982.718000;-758.679000;470.945000;910.833000;-775.568000;379.095000;938.826000;-1314.340000;799.683000;1222.160000;-1397.450000;774.471000;1164.510000;-1529.730000;744.283000;1049.390000;-1636.410000;632.566000;984.069000;-1609.430000;553.305000;937.620000;-1666.110000;623.720000;911.085000;-1708.280000;532.218000;925.752000;-1039.490000;693.646000;783.820000;-1362.920000;711.922000;819.435000;-1128.920000;895.531000;841.028000;-1235.800000;896.032000;850.123000;-986.816000;681.739000;637.320000;-1002.910000;466.466000;489.766000;-1011.420000;446.788000;286.205000;-1054.580000;436.701000;109.289000;-1119.080000;479.185000;75.008500;-1077.230000;270.759000;70.731600;-1386.800000;693.964000;553.203000;-1341.130000;629.642000;374.491000;-1316.410000;690.550000;271.875000;-1208.690000;847.925000;68.033700;-1135.920000;884.731000;57.046300;-1203.620000;690.334000;34.442000
3478;0;-1028.770000;723.927000;1423.580000;-1163.500000;669.951000;1433.330000;-1045.630000;803.400000;1404.110000;-1218.250000;742.897000;1425.750000;-1146.630000;868.636000;1237.310000;-1183.870000;904.099000;1009.510000;-1132.790000;693.163000;1192.190000;-1143.670000;575.242000;979.936000;-1267.330000;885.510000;1148.770000;-981.449000;794.149000;1192.060000;-852.239000;726.461000;1078.760000;-786.179000;689.443000;1009.770000;-759.033000;575.003000;987.508000;-822.768000;458.966000;980.372000;-757.686000;465.212000;908.594000;-774.102000;373.069000;935.864000;-1315.220000;791.399000;1221.670000;-1398.160000;766.015000;1163.810000;-1530.240000;735.000000;1048.600000;-1636.330000;622.841000;983.059000;-1609.250000;544.034000;936.476000;-1665.950000;614.007000;910.052000;-1707.750000;522.242000;924.459000;-1039.970000;685.307000;783.341000;-1363.390000;704.393000;819.347000;-1128.940000;887.347000;840.846000;-1235.750000;888.177000;850.096000;-987.235000;674.865000;636.393000;-1003.650000;460.222000;488.720000;-1012.920000;430.302000;286.265000;-1056.970000;408.470000;110.370000;-1122.610000;448.131000;78.173300;-1078.920000;240.363000;72.118400;-1387.150000;688.359000;552.508000;-1341.430000;626.159000;373.044000;-1316.480000;688.049000;271.015000;-1208.750000;847.519000;68.869300;-1136.020000;884.494000;58.262100;-1203.490000;690.313000;34.333400
3479;0;-1029.580000;714.867000;1423.540000;-1164.560000;661.080000;1433.170000;-1046.420000;794.397000;1404.220000;-1219.090000;734.003000;1425.650000;-1147.480000;860.073000;1237.450000;-1184.030000;896.040000;1009.620000;-1133.650000;684.772000;1192.100000;-1144.530000;567.038000;979.690000;-1267.840000;877.267000;1148.640000;-982.080000;785.708000;1192.210000;-852.668000;719.060000;1078.450000;-786.467000;682.726000;1009.220000;-758.762000;568.613000;986.204000;-821.768000;452.294000;978.218000;-756.649000;459.412000;906.557000;-772.608000;366.987000;933.100000;-1316.060000;783.133000;1221.280000;-1398.850000;757.591000;1163.230000;-1530.700000;725.760000;1047.920000;-1636.230000;613.181000;982.166000;-1609.080000;534.819000;935.469000;-1665.790000;604.379000;909.129000;-1707.210000;512.349000;923.281000;-1040.390000;676.852000;782.953000;-1363.780000;696.828000;819.382000;-1128.840000;879.068000;840.767000;-1235.600000;880.256000;850.178000;-987.705000;667.927000;635.294000;-1004.470000;454.317000;487.013000;-1014.400000;414.755000;286.164000;-1059.190000;381.650000;111.972000;-1125.930000;418.588000;82.118000;-1080.140000;211.541000;74.069000;-1387.470000;682.793000;551.935000;-1341.740000;622.785000;371.717000;-1316.590000;685.614000;270.244000;-1208.820000;847.088000;69.758800;-1136.150000;884.230000;59.566700;-1203.380000;690.305000;34.234400
3480;0;-1030.380000;705.843000;1423.660000;-1165.570000;652.229000;1433.180000;-1047.200000;785.419000;1404.450000;-1219.920000;725.152000;1425.690000;-1148.290000;851.474000;1237.710000;-1184.100000;887.920000;1009.830000;-1134.490000;676.331000;1192.150000;-1145.340000;558.770000;979.595000;-1268.290000;868.999000;1148.610000;-982.674000;777.200000;1192.500000;-853.041000;711.584000;1078.310000;-786.691000;675.927000;1008.880000;-758.442000;562.148000;985.109000;-820.729000;445.554000;976.261000;-755.570000;453.535000;904.727000;-771.085000;360.840000;930.542000;-1316.870000;774.868000;1221.000000;-1399.500000;749.180000;1162.760000;-1531.140000;716.550000;1047.360000;-1636.130000;603.573000;981.395000;-1608.900000;525.643000;934.607000;-1665.620000;594.820000;908.324000;-1706.670000;502.524000;922.223000;-1040.750000;668.275000;782.665000;-1364.120000;689.220000;819.534000;-1128.630000;870.687000;840.795000;-1235.330000;872.260000;850.370000;-988.231000;660.886000;634.073000;-1005.380000;448.675000;484.745000;-1015.860000;400.135000;285.902000;-1061.220000;356.326000;113.992000;-1129.010000;390.656000;86.617700;-1080.890000;184.377000;76.672900;-1387.770000;677.255000;551.477000;-1342.070000;619.507000;370.507000;-1316.730000;683.240000;269.559000;-1208.910000;846.633000;70.697300;-1136.300000;883.938000;60.952600;-1203.280000;690.308000;34.148100
