Model Outputs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50
,,hanna_aleksandrowicz:LAbsAnkleAngle,,,hanna_aleksandrowicz:LAnkleAngles,,,hanna_aleksandrowicz:LElbowAngles,,,hanna_aleksandrowicz:LFootProgressAngles,,,hanna_aleksandrowicz:LHeadAngles,,,hanna_aleksandrowicz:LHipAngles,,,hanna_aleksandrowicz:LKneeAngles,,,hanna_aleksandrowicz:LNeckAngles,,,hanna_aleksandrowicz:LPelvisAngles,,,hanna_aleksandrowicz:LShoulderAngles,,,hanna_aleksandrowicz:LSpineAngles,,,hanna_aleksandrowicz:LThoraxAngles,,,hanna_aleksandrowicz:LWristAngles,,,hanna_aleksandrowicz:RAbsAnkleAngle,,,hanna_aleksandrowicz:RAnkleAngles,,,hanna_aleksandrowicz:RElbowAngles,,,hanna_aleksandrowicz:RFootProgressAngles,,,hanna_aleksandrowicz:RHeadAngles,,,hanna_aleksandrowicz:RHipAngles,,,hanna_aleksandrowicz:RKneeAngles,,,hanna_aleksandrowicz:RNeckAngles,,,hanna_aleksandrowicz:RPelvisAngles,,,hanna_aleksandrowicz:RShoulderAngles,,,hanna_aleksandrowicz:RSpineAngles,,,hanna_aleksandrowicz:RThoraxAngles,,,hanna_aleksandrowicz:RWristAngles,,,hanna_aleksandrowicz:CentreOfMass,,,hanna_aleksandrowicz:CentreOfMassFloor,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm,mm,mm,mm
1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.302117,-0.277796,-31.928598,0.000000,0.000000,0.000000,-14.555743,4.980061,-0.792653,-13.010701,5.971416,-6.226591,11.251585,-14.358561,0.000000,0.000000,0.000000,0.000000,-0.638721,16.107512,2.798413,16.487658,30.959768,-44.150288,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.677178,0.630971,-105.525200,0.000000,0.000000,0.000000,-14.555743,4.980061,-0.792653,-35.189762,2.594994,-105.017780,5.610794,2.331248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-13.610791,27.424838,125.063303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.062525,-0.369812,-16.579827,0.000000,0.000000,0.000000,-20.382726,6.923871,-0.739209,-17.958629,8.352485,-9.814043,16.583328,-20.857229,0.000000,0.000000,0.000000,0.000000,-0.795828,22.906284,3.480214,23.797732,44.289376,-62.852918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.061686,0.894803,-27.108723,0.000000,0.000000,0.000000,-20.382726,6.923871,-0.739209,-50.364363,3.584025,-148.090977,7.666538,3.596542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-19.480424,39.187395,178.103312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.153164,-0.306466,8.445662,0.000000,0.000000,0.000000,-18.051632,6.058352,-0.166414,-15.519056,7.262748,-10.169468,15.829712,-19.472796,0.000000,0.000000,0.000000,0.000000,-0.628935,20.671016,2.448180,21.902042,40.406700,-56.911180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.617388,0.809104,68.390508,0.000000,0.000000,0.000000,-18.051632,6.058352,-0.166414,-45.875513,3.124710,-133.045436,6.825420,3.412683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-17.801134,35.707559,161.544607,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.445086,-0.308847,8.277853,0.000000,0.000000,0.000000,-18.774374,6.225178,0.237200,-15.738924,7.219861,-11.905684,17.517334,-21.117251,0.000000,0.000000,0.000000,0.000000,-0.687856,21.678465,1.914159,23.275601,42.922164,-60.039640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.720391,0.858461,58.284514,0.000000,0.000000,0.000000,-18.774374,6.225178,0.237200,-48.478615,3.242298,-140.895896,7.622505,3.394155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-18.962193,37.918784,170.997254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.433131,-0.286441,3.535052,0.000000,0.000000,0.000000,-17.774700,5.785219,0.757331,-14.339300,6.231689,-13.097096,18.044676,-21.168740,0.000000,0.000000,0.000000,0.000000,-0.773284,20.629904,0.941295,22.520108,41.700473,-57.771349,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.614409,0.835697,28.521565,0.000000,0.000000,0.000000,-17.774700,5.785219,0.757331,-46.619007,3.110726,-137.261483,8.224008,2.872464,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-18.508842,36.842193,165.484298,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.761099,-0.296102,-2.600772,0.000000,0.000000,0.000000,-17.917467,5.718953,1.226747,-13.930864,5.466989,-14.946741,19.655700,-22.500401,0.000000,0.000000,0.000000,0.000000,-1.023256,20.653376,0.140245,22.837626,42.760360,-58.718502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.457043,0.862644,0.826649,0.000000,0.000000,0.000000,-17.917467,5.718953,1.226747,-47.124076,3.283736,-142.595801,9.703504,2.474078,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-19.078031,37.808934,169.337307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.003124,-0.304031,-0.859060,0.000000,0.000000,0.000000,-17.422618,5.414347,1.753281,-12.986252,4.210378,-16.667725,21.092895,-23.465900,0.000000,0.000000,0.000000,0.000000,-1.358655,19.771275,-0.776136,22.228642,42.304471,-57.478033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.939269,0.860183,7.197552,0.000000,0.000000,0.000000,-17.422618,5.414347,1.753281,-45.693608,3.482909,-143.768067,11.311028,2.126301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-18.983959,37.449335,167.165058,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.641537,-0.332017,2.562960,0.000000,0.000000,0.000000,-17.445955,5.265163,2.270429,-12.632027,2.960401,-18.602852,23.415465,-25.277330,0.000000,0.000000,0.000000,0.000000,-1.828857,19.256152,-1.512713,22.004031,42.757743,-57.524710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.128149,0.876554,19.638252,0.000000,0.000000,0.000000,-17.445955,5.265163,2.270429,-45.122297,3.940855,-148.722895,13.444280,2.152868,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-19.271827,37.906986,168.734736,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
