Model Outputs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50
,,hanna_aleksandrowicz:LAbsAnkleAngle,,,hanna_aleksandrowicz:LAnkleAngles,,,hanna_aleksandrowicz:LElbowAngles,,,hanna_aleksandrowicz:LFootProgressAngles,,,hanna_aleksandrowicz:LHeadAngles,,,hanna_aleksandrowicz:LHipAngles,,,hanna_aleksandrowicz:LKneeAngles,,,hanna_aleksandrowicz:LNeckAngles,,,hanna_aleksandrowicz:LPelvisAngles,,,hanna_aleksandrowicz:LShoulderAngles,,,hanna_aleksandrowicz:LSpineAngles,,,hanna_aleksandrowicz:LThoraxAngles,,,hanna_aleksandrowicz:LWristAngles,,,hanna_aleksandrowicz:RAbsAnkleAngle,,,hanna_aleksandrowicz:RAnkleAngles,,,hanna_aleksandrowicz:RElbowAngles,,,hanna_aleksandrowicz:RFootProgressAngles,,,hanna_aleksandrowicz:RHeadAngles,,,hanna_aleksandrowicz:RHipAngles,,,hanna_aleksandrowicz:RKneeAngles,,,hanna_aleksandrowicz:RNeckAngles,,,hanna_aleksandrowicz:RPelvisAngles,,,hanna_aleksandrowicz:RShoulderAngles,,,hanna_aleksandrowicz:RSpineAngles,,,hanna_aleksandrowicz:RThoraxAngles,,,hanna_aleksandrowicz:RWristAngles,,,hanna_aleksandrowicz:CentreOfMass,,,hanna_aleksandrowicz:CentreOfMassFloor,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm,mm,mm,mm
1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.356137,-0.542419,-69.975514,0.000000,0.000000,0.000000,-17.358538,12.667248,-7.422268,-15.455004,1.488418,23.005292,13.222020,-3.701665,0.000000,0.000000,0.000000,0.000000,-0.038882,15.478121,3.021167,-11.708101,19.736901,-33.341017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.213168,2.272921,-36.771429,0.000000,0.000000,0.000000,-17.358538,12.667248,-7.422268,-18.195064,6.157343,125.598731,10.802573,7.583506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-10.377239,12.595349,94.098825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.434256,-0.775515,-60.845691,0.000000,0.000000,0.000000,-24.651516,18.236233,-10.888759,-21.927311,2.168838,32.751097,18.765406,-5.260422,0.000000,0.000000,0.000000,0.000000,-0.027293,22.016636,4.314029,-16.594055,28.197375,-47.461463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.122139,3.229914,-7.704733,0.000000,0.000000,0.000000,-24.651516,18.236233,-10.888759,-25.848169,8.708162,178.581480,15.328384,10.796119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-14.787325,17.871419,133.900399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.941934,-0.697121,-17.815650,0.000000,0.000000,0.000000,-22.273937,16.786834,-10.272223,-19.790878,2.024271,29.698587,16.947942,-4.753856,0.000000,0.000000,0.000000,0.000000,0.007768,19.938067,3.926682,-14.951583,25.687006,-43.027285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.322395,2.921148,31.508163,0.000000,0.000000,0.000000,-22.273937,16.786834,-10.272223,-23.367331,7.827215,161.601005,13.831074,9.795807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-13.421352,16.127443,121.323489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.398351,-0.715621,-5.973737,0.000000,0.000000,0.000000,-23.513281,17.956068,-11.168902,-20.883993,2.177702,31.441955,17.897845,-5.012563,0.000000,0.000000,0.000000,0.000000,0.028041,21.082124,4.165662,-15.750143,27.271933,-45.534512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.397128,3.086094,40.254886,0.000000,0.000000,0.000000,-23.513281,17.956068,-11.168902,-24.679142,8.239466,170.734144,14.581228,10.385463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-14.208434,17.008427,128.335123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.870630,-0.655928,8.063099,0.000000,0.000000,0.000000,-22.678625,17.605588,-11.165746,-20.138482,2.142989,30.443541,17.278988,-4.823935,0.000000,0.000000,0.000000,0.000000,0.047134,20.376364,4.041834,-15.147716,26.489705,-44.060278,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.099703,2.979623,47.424896,0.000000,0.000000,0.000000,-22.678625,17.605588,-11.165746,-23.818942,7.925643,164.821335,14.037621,10.078320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-13.747685,16.384760,124.100724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.849600,-0.630228,16.706211,0.000000,0.000000,0.000000,-23.150130,18.194091,-11.697287,-20.562768,2.207627,31.177772,17.662861,-4.910943,0.000000,0.000000,0.000000,0.000000,0.056259,20.833314,4.142686,-15.422879,27.176272,-45.095055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.921468,3.044038,51.787032,0.000000,0.000000,0.000000,-23.150130,18.194091,-11.697287,-24.328915,8.086669,168.328250,14.306838,10.344490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-14.057132,16.710590,126.934909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.225777,-0.579695,30.025889,0.000000,0.000000,0.000000,-22.789578,18.169286,-11.861397,-20.250069,2.190457,30.809391,17.415706,-4.820442,0.000000,0.000000,0.000000,0.000000,0.061268,20.547270,4.096654,-15.129920,26.904763,-44.538577,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.388576,2.999239,52.382872,0.000000,0.000000,0.000000,-22.789578,18.169286,-11.861397,-23.967314,7.962871,165.809889,14.060881,10.244132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-13.860361,16.435146,125.257238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.601320,-0.552387,37.670787,0.000000,0.000000,0.000000,-22.952386,18.518386,-12.236197,-20.405635,2.208413,31.130224,17.566321,-4.843484,0.000000,0.000000,0.000000,0.000000,0.059373,20.726678,4.139137,-15.180927,27.215487,-44.998808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.704418,3.022799,38.341050,0.000000,0.000000,0.000000,-22.952386,18.518386,-12.236197,-24.154474,8.034813,167.088764,14.145866,10.364691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-13.968851,16.543733,126.419448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
