Model Outputs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50
,,hanna_aleksandrowicz:LAbsAnkleAngle,,,hanna_aleksandrowicz:LAnkleAngles,,,hanna_aleksandrowicz:LElbowAngles,,,hanna_aleksandrowicz:LFootProgressAngles,,,hanna_aleksandrowicz:LHeadAngles,,,hanna_aleksandrowicz:LHipAngles,,,hanna_aleksandrowicz:LKneeAngles,,,hanna_aleksandrowicz:LNeckAngles,,,hanna_aleksandrowicz:LPelvisAngles,,,hanna_aleksandrowicz:LShoulderAngles,,,hanna_aleksandrowicz:LSpineAngles,,,hanna_aleksandrowicz:LThoraxAngles,,,hanna_aleksandrowicz:LWristAngles,,,hanna_aleksandrowicz:RAbsAnkleAngle,,,hanna_aleksandrowicz:RAnkleAngles,,,hanna_aleksandrowicz:RElbowAngles,,,hanna_aleksandrowicz:RFootProgressAngles,,,hanna_aleksandrowicz:RHeadAngles,,,hanna_aleksandrowicz:RHipAngles,,,hanna_aleksandrowicz:RKneeAngles,,,hanna_aleksandrowicz:RNeckAngles,,,hanna_aleksandrowicz:RPelvisAngles,,,hanna_aleksandrowicz:RShoulderAngles,,,hanna_aleksandrowicz:RSpineAngles,,,hanna_aleksandrowicz:RThoraxAngles,,,hanna_aleksandrowicz:RWristAngles,,,hanna_aleksandrowicz:CentreOfMass,,,hanna_aleksandrowicz:CentreOfMassFloor,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm,mm,mm,mm
1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.871433,-1.069950,21.026530,0.000000,0.000000,0.000000,-9.949536,0.910764,57.294909,-8.977089,2.624117,-13.378311,23.016952,-24.175676,0.000000,0.000000,0.000000,0.000000,0.739995,15.869145,-62.593461,17.661221,30.482500,-47.384392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.820181,0.390071,-56.576339,0.000000,0.000000,0.000000,-9.949536,0.910764,57.294909,-29.670290,7.494879,-120.084256,5.094062,6.388020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-11.116419,32.359048,121.924901,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,73.782102,-1.517579,14.752208,0.000000,0.000000,0.000000,-14.510950,1.329631,81.634632,-12.710607,2.968365,-19.992517,33.678337,-35.009285,0.000000,0.000000,0.000000,0.000000,0.604830,22.416230,-88.772709,24.904265,43.350949,-67.163872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.489090,0.562754,-26.161268,0.000000,0.000000,0.000000,-14.510950,1.329631,81.634632,-40.994907,11.216687,-174.204202,7.513547,9.443984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-15.656443,46.178397,173.513228,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.809252,-1.369448,0.284403,0.000000,0.000000,0.000000,-13.575386,1.262304,74.123911,-11.731243,1.696160,-18.866376,32.380145,-32.421875,0.000000,0.000000,0.000000,0.000000,0.028373,20.091530,-79.958783,22.339103,39.247128,-60.553765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.657252,0.519848,13.184800,0.000000,0.000000,0.000000,-13.575386,1.262304,74.123911,-35.609413,10.823723,-159.186124,7.161835,8.999682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-13.937790,41.985037,157.195368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,70.626392,-1.445002,0.722803,0.000000,0.000000,0.000000,-14.654717,1.407573,78.574037,-13.105647,0.973682,-19.711872,36.945225,-34.676403,0.000000,0.000000,0.000000,0.000000,-0.292494,21.068285,-84.028056,23.564368,41.489160,-63.875830,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.626718,0.558274,0.461499,0.000000,0.000000,0.000000,-14.654717,1.407573,78.574037,-36.503867,11.897818,-166.221118,7.887668,9.851088,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-14.471882,44.480820,166.187594,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,68.227814,-1.392166,5.420221,0.000000,0.000000,0.000000,-14.496002,1.473321,76.222985,-13.907459,-0.112122,-18.084017,39.823655,-33.667118,0.000000,0.000000,0.000000,0.000000,-0.626817,20.149340,-80.454732,22.781785,40.085380,-61.593698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.282520,0.551461,-16.491700,0.000000,0.000000,0.000000,-14.496002,1.473321,76.222985,-33.900374,12.010261,-160.413278,8.038815,9.914984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-13.601564,43.063884,160.520875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,69.702290,-1.417689,11.692627,0.000000,0.000000,0.000000,-15.010694,1.638035,78.219748,-15.820635,-1.024313,-16.489433,45.082832,-33.742739,0.000000,0.000000,0.000000,0.000000,-0.823963,20.447625,-81.474974,23.420463,40.967521,-62.937494,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.054271,0.576029,-24.410540,0.000000,0.000000,0.000000,-15.010694,1.638035,78.219748,-33.636208,12.598645,-171.048946,8.587062,10.412223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-13.503172,44.025572,163.907696,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,68.658978,-1.388580,10.013437,0.000000,0.000000,0.000000,-14.977653,1.791633,77.513510,-17.629557,-2.097605,-13.278164,49.356169,-31.603465,0.000000,0.000000,0.000000,0.000000,-0.995958,20.020398,-79.442657,23.274222,40.382158,-62.059876,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.527785,0.584809,-5.865093,0.000000,0.000000,0.000000,-14.977653,1.791633,77.513510,-32.038183,12.753246,-184.847174,8.893133,10.562472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-12.818318,43.388627,161.327696,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,69.148442,-1.388630,0.685317,0.000000,0.000000,0.000000,-15.172274,2.005931,78.575508,-19.935999,-3.096892,-9.465491,53.878429,-28.892661,0.000000,0.000000,0.000000,0.000000,-1.079890,20.114701,-79.312638,23.700035,40.711221,-62.653233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.886959,0.608136,24.461495,0.000000,0.000000,0.000000,-15.172274,2.005931,78.575508,-31.437214,13.046137,-200.257601,9.330289,10.862743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-12.431768,43.682490,162.292692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
