Model Outputs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;grzegorz_witczak:LAbsAnkleAngle;;;grzegorz_witczak:LAnkleAngles;;;grzegorz_witczak:LElbowAngles;;;grzegorz_witczak:LFootProgressAngles;;;grzegorz_witczak:LHeadAngles;;;grzegorz_witczak:LHipAngles;;;grzegorz_witczak:LKneeAngles;;;grzegorz_witczak:LNeckAngles;;;grzegorz_witczak:LPelvisAngles;;;grzegorz_witczak:LShoulderAngles;;;grzegorz_witczak:LSpineAngles;;;grzegorz_witczak:LThoraxAngles;;;grzegorz_witczak:LWristAngles;;;grzegorz_witczak:RAbsAnkleAngle;;;grzegorz_witczak:RAnkleAngles;;;grzegorz_witczak:RElbowAngles;;;grzegorz_witczak:RFootProgressAngles;;;grzegorz_witczak:RHeadAngles;;;grzegorz_witczak:RHipAngles;;;grzegorz_witczak:RKneeAngles;;;grzegorz_witczak:RNeckAngles;;;grzegorz_witczak:RPelvisAngles;;;grzegorz_witczak:RShoulderAngles;;;grzegorz_witczak:RSpineAngles;;;grzegorz_witczak:RThoraxAngles;;;grzegorz_witczak:RWristAngles;;;grzegorz_witczak:CentreOfMass;;;grzegorz_witczak:CentreOfMassFloor;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Frame;Sub Frame;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;deg;mm;mm;mm;mm;mm;mm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
635;0;4.98274;0;0;5.66248;-7.9393;28.3236;37.2697;-3.18055e-015;6.67917e-013;-85.4202;10.2784;-7.223;37.8626;-8.72973;10.0309;1.1843;0.0522823;-11.0934;2.28741;4.6805;-28.3369;-30.7141;3.53459;-7.10215;8.37957;-0.542077;4.20941;-15.5277;13.011;46.6464;-16.5853;-3.2107;-1.18814;-8.43472;1.00474;5.93402;2.38427;38.2349;96.5887;5.60295;0;0;5.76962;1.69261;-13.7831;39.5261;-3.18055e-015;2.13097e-013;-84.6957;4.23353;-23.3667;37.8626;8.72973;-10.0309;0.662774;1.16857;15.221;-0.0975448;5.89757;-20.192;-30.7141;-3.53459;7.10215;8.37957;0.542077;-4.20941;-9.75405;16.3193;47.5658;-16.5853;3.2107;1.18814;-8.43472;-1.00474;-5.93402;-8.49078;31.8146;86.5482;202.292;152.847;994.05;202.292;152.847;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
636;0;4.98551;0;0;5.66874;-7.95627;28.3821;37.2689;1.59028e-015;1.30721e-012;-85.4215;10.2821;-7.2084;37.898;-8.73402;9.99096;1.16209;0.051194;-11.1594;2.27046;4.67667;-28.2784;-30.7502;3.5539;-7.10841;8.38634;-0.542409;4.17299;-15.5349;13.0097;46.6714;-16.5917;-3.20452;-1.18787;-8.43274;1.00849;5.89714;2.40127;38.2376;96.6148;5.58256;0;0;5.74891;1.6944;-13.7937;39.5638;3.18055e-015;3.13603e-012;-84.6935;4.24235;-23.3635;37.898;8.73402;-9.99096;0.597876;1.16045;15.2465;-0.198378;5.88755;-20.2406;-30.7502;-3.5539;7.10841;8.38634;0.542409;-4.17299;-9.68106;16.3796;47.7977;-16.5917;3.20452;1.18787;-8.43274;-1.00849;-5.89714;-8.40822;31.8275;86.6133;202.575;152.796;994.164;202.575;152.796;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
637;0;4.99198;0;0;5.67879;-7.9707;28.4319;37.2696;0;1.50758e-012;-85.4239;10.2802;-7.19359;37.9387;-8.73784;9.94783;1.14391;0.0532606;-11.2116;2.25922;4.66864;-28.2237;-30.7952;3.57267;-7.11402;8.39236;-0.541657;4.1354;-15.5409;13.0081;46.6934;-16.5935;-3.19661;-1.18711;-8.42669;1.01259;5.8584;2.42147;38.2404;96.6474;5.56983;0;0;5.73632;1.69806;-13.8154;39.6059;3.18055e-015;1.29767e-012;-84.6955;4.24916;-23.3624;37.9387;8.73784;-9.94783;0.536638;1.15093;15.2654;-0.290852;5.87974;-20.2741;-30.7952;-3.57267;7.11402;8.39236;0.541657;-4.1354;-9.60174;16.4462;48.0554;-16.5935;3.19661;1.18711;-8.42669;-1.01259;-5.8584;-8.31894;31.8398;86.6861;202.86;152.738;994.299;202.86;152.738;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
638;0;5.00411;0;0;5.69471;-7.98206;28.471;37.272;0;1.68251e-012;-85.4279;10.2709;-7.17842;37.9856;-8.74127;9.90141;1.13168;0.0588434;-11.2479;2.25717;4.65555;-28.1731;-30.8508;3.59074;-7.11895;8.39736;-0.539636;4.09669;-15.5457;13.0062;46.7125;-16.5896;-3.1867;-1.18587;-8.41585;1.01702;5.81783;2.44465;38.2431;96.6861;5.56761;0;0;5.73489;1.70405;-13.8509;39.6544;3.18055e-015;1.20861e-013;-84.7023;4.25324;-23.3639;37.9856;8.74127;-9.90141;0.481581;1.13996;15.2781;-0.369805;5.87525;-20.2901;-30.8508;-3.59074;7.11895;8.39736;0.539636;-4.09669;-9.5157;16.5195;48.3406;-16.5896;3.1867;1.18587;-8.41585;-1.01702;-5.81783;-8.22364;31.8511;86.767;203.15;152.674;994.455;203.15;152.674;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
639;0;5.0241;0;0;5.71892;-7.98983;28.4977;37.2764;-1.59028e-015;-4.10292e-013;-85.4339;10.2525;-7.16272;38.0394;-8.74443;9.85159;1.12759;0.068201;-11.2659;2.26839;4.63655;-28.1268;-30.9184;3.60788;-7.12323;8.40101;-0.536206;4.05696;-15.5487;13.0042;46.7286;-16.579;-3.1745;-1.18413;-8.39942;1.02173;5.77543;2.47025;38.2452;96.7302;5.57898;0;0;5.7479;1.71285;-13.9031;39.7118;0;2.03556e-012;-84.7145;4.25381;-23.3683;38.0394;8.74443;-9.85159;0.435606;1.12757;15.2849;-0.429314;5.8753;-20.2864;-30.9184;-3.60788;7.12323;8.40101;0.536206;-4.05696;-9.42251;16.5998;48.6549;-16.579;3.1745;1.18413;-8.39942;-1.02173;-5.77543;-8.12323;31.861;86.8563;203.443;152.602;994.632;203.443;152.602;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
640;0;5.05437;0;0;5.7541;-7.99351;28.5104;37.2831;-1.59028e-015;-1.24678e-012;-85.4423;10.2229;-7.14626;38.1008;-8.74739;9.79826;1.13416;0.0815708;-11.2639;2.29747;4.61076;-28.085;-30.9994;3.62388;-7.12684;8.40303;-0.531186;4.01632;-15.5499;13.0022;46.7417;-16.5607;-3.15973;-1.18188;-8.37662;1.02668;5.73125;2.49786;38.2463;96.7792;5.60723;0;0;5.77882;1.72494;-13.9747;39.7805;3.18055e-015;2.19458e-013;-84.7323;4.2501;-23.3759;38.1008;8.74739;-9.79826;0.402068;1.1138;15.2866;-0.46271;5.88125;-20.261;-30.9994;-3.62388;7.12684;8.40303;0.531186;-4.01632;-9.3218;16.6873;48.9994;-16.5607;3.15973;1.18188;-8.37662;-1.02668;-5.73125;-8.01892;31.869;86.9544;203.74;152.524;994.829;203.74;152.524;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
641;0;5.09759;0;0;5.80318;-7.99262;28.5073;37.2925;0;2.03556e-013;-85.4536;10.18;-7.12874;38.1705;-8.75031;9.74131;1.15408;0.0990997;-11.24;2.34959;4.57736;-28.0477;-31.0954;3.63856;-7.1298;8.40303;-0.524424;3.97488;-15.5488;13.0003;46.7519;-16.5334;-3.14209;-1.17913;-8.34667;1.03179;5.68534;2.52671;38.246;96.8318;5.65582;0;0;5.83129;1.74073;-14.0683;39.8634;0;-7.31528e-014;-84.756;4.24136;-23.3871;38.1705;8.75031;-9.74131;0.384573;1.09876;15.284;-0.462613;5.89457;-20.2118;-31.0954;-3.63856;7.1298;8.40303;0.524424;-3.97488;-9.21313;16.7823;49.3753;-16.5334;3.14209;1.17913;-8.34667;-1.03179;-5.68534;-7.91219;31.8748;87.0616;204.044;152.44;995.043;204.044;152.44;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
642;0;5.15662;0;0;5.86929;-7.9867;28.487;37.3047;0;-5.1843e-013;-85.468;10.1218;-7.10986;38.2493;-8.75338;9.68067;1.1903;0.120841;-11.1927;2.43039;4.53562;-28.0146;-31.2078;3.65176;-7.13216;8.40062;-0.51578;3.93273;-15.5449;12.9989;46.7595;-16.4961;-3.12132;-1.1759;-8.30877;1.03699;5.63776;2.55608;38.2439;96.8868;5.72818;0;0;5.90897;1.76061;-14.1858;39.9637;0;2.16596e-012;-84.7854;4.22692;-23.4019;38.2493;8.75338;-9.68067;0.387101;1.08261;15.2778;-0.421019;5.91677;-20.1374;-31.2078;-3.65176;7.13216;8.40062;0.51578;-3.93273;-9.09612;16.8849;49.7834;-16.4961;3.12132;1.1759;-8.30877;-1.03699;-5.63776;-7.80463;31.8781;87.1784;204.354;152.349;995.272;204.354;152.349;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
